Date,Time,DHT11_Temp,DHT11_Humidity,Soil Moisture,CPU_Temperature
5/18/2022,16:33:32,50.4,95,1858.064516,56.965
5/18/2022,16:33:35,50.4,95,1851.808407,56.478
5/18/2022,16:33:37,50.4,95,1858.064516,55.504
5/18/2022,16:33:42,50.4,95,1858.064516,55.991
5/18/2022,16:33:44,50.4,95,1851.808407,55.991
5/18/2022,16:33:46,50.4,95,1851.808407,56.478
5/18/2022,16:33:48,50.4,95,1851.808407,56.965
5/18/2022,16:33:51,50.4,95,1858.064516,56.478
5/18/2022,16:33:53,50.4,95,1858.064516,56.478
5/18/2022,16:33:55,50.4,95,1858.064516,55.504
5/18/2022,16:33:57,50.4,95,1851.808407,56.478
5/18/2022,16:34:00,50.4,95,1858.064516,55.991
5/18/2022,16:34:02,50.4,95,1858.064516,55.991
5/18/2022,16:34:04,50.4,95,1858.064516,56.478
5/18/2022,16:34:09,50.4,95,1864.320626,56.478
5/18/2022,16:34:11,50.4,95,1858.064516,55.991
5/18/2022,16:34:13,50.4,95,1858.064516,55.991
5/18/2022,16:34:15,50.4,95,1858.064516,55.991
5/18/2022,16:34:18,50.4,95,1858.064516,55.017
5/18/2022,16:34:20,50.4,95,1858.064516,55.991
5/18/2022,16:34:24,50.4,95,1851.808407,55.991
5/18/2022,16:34:27,50.4,95,1851.808407,56.478
5/18/2022,16:34:29,50.4,95,1858.064516,54.53
5/18/2022,16:34:31,50.4,95,1858.064516,55.017
5/18/2022,16:34:34,50.4,95,1851.808407,55.991
5/18/2022,16:34:36,50.4,95,1845.552297,56.478
5/18/2022,16:34:38,50.4,95,1851.808407,55.991
5/18/2022,16:34:40,50.4,95,1851.808407,55.991
5/18/2022,16:34:43,50.4,95,1858.064516,55.991
5/18/2022,16:34:45,50.4,95,1858.064516,56.478
5/18/2022,16:34:47,50.4,95,1864.320626,56.965
5/18/2022,16:34:49,50.4,95,1864.320626,55.991
5/18/2022,16:34:52,50.4,95,1851.808407,56.478
5/18/2022,16:34:54,50.4,95,1851.808407,55.504
5/18/2022,16:34:56,50.4,95,1858.064516,56.478
5/18/2022,16:34:58,50.4,95,1851.808407,56.478
5/18/2022,16:35:01,50.4,95,1851.808407,56.478
5/18/2022,16:35:03,50.4,95,1858.064516,56.478
5/18/2022,16:35:05,50.4,95,1851.808407,55.504
5/18/2022,16:35:07,50.4,95,1851.808407,55.991
5/18/2022,16:35:10,50.4,95,1858.064516,56.478
5/18/2022,16:35:12,50.4,95,1851.808407,55.991
5/18/2022,16:35:14,50.4,95,1851.808407,56.478
5/18/2022,16:35:17,50.4,95,1851.808407,55.504
5/18/2022,16:35:19,50.4,95,1851.808407,55.991
5/18/2022,16:35:21,50.4,95,1851.808407,56.478
5/18/2022,16:35:23,50.4,95,1851.808407,55.991
5/18/2022,16:35:26,50.4,95,1851.808407,56.965
5/18/2022,16:35:28,50.4,95,1851.808407,56.478
5/18/2022,16:35:30,50.4,95,1858.064516,55.504
5/18/2022,16:35:32,50.4,95,1845.552297,56.478
5/18/2022,16:35:35,50.4,95,1851.808407,55.504
5/18/2022,16:35:37,50.4,95,1858.064516,56.478
5/18/2022,16:35:39,50.4,95,1851.808407,55.504
5/18/2022,16:35:41,50.4,95,1858.064516,56.478
5/18/2022,16:35:44,50.4,95,1845.552297,55.504
5/18/2022,16:35:46,50.4,95,1864.320626,56.965
5/18/2022,16:35:48,50.4,95,1858.064516,56.478
5/18/2022,16:35:53,50.4,95,1851.808407,56.478
5/18/2022,16:35:55,50.4,95,1851.808407,55.991
5/18/2022,16:35:57,50.4,95,1851.808407,56.478
5/18/2022,16:36:00,50.4,95,1845.552297,56.478
5/18/2022,16:36:02,50.4,95,1851.808407,56.965
5/18/2022,16:36:04,50.4,95,1858.064516,56.965
5/18/2022,16:36:06,50.4,95,1851.808407,55.991
5/18/2022,16:36:09,50.4,95,1851.808407,56.965
5/18/2022,16:36:11,50.4,95,1851.808407,55.504
5/18/2022,16:36:13,50.4,95,1851.808407,55.991
5/18/2022,16:36:15,50.4,95,1851.808407,55.991
5/18/2022,16:36:18,50.4,95,1858.064516,55.991
5/18/2022,16:36:20,50.4,95,1851.808407,56.478
5/18/2022,16:36:22,50.4,95,1851.808407,56.965
5/18/2022,16:36:24,50.4,95,1858.064516,56.478
5/18/2022,16:36:27,50.4,95,1851.808407,55.504
5/18/2022,16:36:29,50.4,95,1851.808407,56.478
5/18/2022,16:36:31,50.4,95,1845.552297,55.991
5/18/2022,16:36:33,50.4,95,1851.808407,55.504
5/18/2022,16:36:36,50.4,95,1851.808407,56.478
5/18/2022,16:36:38,50.4,95,1851.808407,57.452
5/18/2022,16:36:40,50.4,95,1845.552297,55.991
5/18/2022,16:36:43,50.4,95,1851.808407,55.991
5/18/2022,16:36:45,50.4,95,1845.552297,56.478
5/18/2022,16:36:47,50.4,95,1851.808407,56.965
5/18/2022,16:36:49,50.4,95,1851.808407,56.478
5/18/2022,16:36:52,50.4,95,1851.808407,55.991
5/18/2022,16:36:54,50.4,95,1851.808407,55.991
5/18/2022,16:36:56,50.4,95,1851.808407,56.478
5/18/2022,16:36:58,50.4,95,1858.064516,55.991
5/18/2022,16:37:01,50.4,95,1858.064516,56.478
5/18/2022,16:37:03,50.4,95,1851.808407,56.478
5/18/2022,16:37:05,50.4,95,1851.808407,56.478
5/18/2022,16:37:07,50.4,95,1858.064516,56.478
5/18/2022,16:37:10,50.4,95,1851.808407,56.965
5/18/2022,16:37:12,50.4,95,1858.064516,55.991
5/18/2022,16:37:14,50.4,95,1851.808407,55.991
5/18/2022,16:37:16,50.4,95,1851.808407,55.991
5/18/2022,16:37:19,50.4,95,1851.808407,56.965
5/18/2022,16:37:21,50.4,95,1851.808407,56.965
5/18/2022,16:37:23,50.4,95,1851.808407,56.965
5/18/2022,16:37:26,50.4,95,1851.808407,55.991
5/18/2022,16:37:28,50.4,95,1845.552297,56.478
5/18/2022,16:37:30,50.4,95,1851.808407,55.017
5/18/2022,16:37:32,50.4,95,1845.552297,55.504
5/18/2022,16:37:35,50.4,95,1851.808407,55.991
5/18/2022,16:37:37,50.4,95,1851.808407,55.504
5/18/2022,16:37:39,50.4,95,1851.808407,55.991
5/18/2022,16:37:41,50.4,95,1851.808407,55.991
5/18/2022,16:37:44,50.4,95,1851.808407,55.991
5/18/2022,16:37:46,50.4,95,1845.552297,55.504
5/18/2022,16:37:48,50.4,95,1851.808407,55.991
5/18/2022,16:37:50,50.4,95,1851.808407,55.017
5/18/2022,16:37:53,50.4,95,1851.808407,54.53
5/18/2022,16:37:55,50.4,95,1845.552297,56.478
5/18/2022,16:37:57,50.4,95,1845.552297,54.53
5/18/2022,16:37:59,50.4,95,1858.064516,55.504
5/18/2022,16:38:02,50.4,95,1851.808407,55.504
5/18/2022,16:38:04,50.4,95,1858.064516,55.991
5/18/2022,16:38:06,50.4,95,1851.808407,55.991
5/18/2022,16:38:11,50.4,95,1851.808407,56.478
5/18/2022,16:38:13,50.4,95,1845.552297,55.991
5/18/2022,16:38:15,50.4,95,1851.808407,56.478
5/18/2022,16:38:18,50.4,95,1845.552297,55.991
5/18/2022,16:38:20,50.4,95,1851.808407,55.504
5/18/2022,16:38:22,50.4,95,1851.808407,55.504
5/18/2022,16:38:24,50.4,95,1851.808407,55.504
5/18/2022,16:38:27,50.4,95,1845.552297,55.991
5/18/2022,16:38:29,50.4,95,1845.552297,55.991
5/18/2022,16:38:31,50.4,95,1851.808407,55.504
5/18/2022,16:38:33,50.4,95,1851.808407,55.991
5/18/2022,16:38:36,50.4,95,1851.808407,55.017
5/18/2022,16:38:38,50.4,95,1845.552297,55.991
5/18/2022,16:38:40,50.4,95,1845.552297,55.991
5/18/2022,16:38:42,50.4,95,1851.808407,55.504
5/18/2022,16:38:45,50.4,95,1845.552297,55.991
5/18/2022,16:38:47,50.4,95,1851.808407,55.017
5/18/2022,16:38:49,50.4,95,1858.064516,55.991
5/18/2022,16:38:52,50.4,95,1851.808407,56.965
5/18/2022,16:38:54,50.4,95,1845.552297,55.991
5/18/2022,16:38:56,50.4,95,1845.552297,56.478
5/18/2022,16:38:58,50.4,95,1858.064516,56.965
5/18/2022,16:39:01,50.4,95,1858.064516,56.478
5/18/2022,16:39:03,50.4,95,1845.552297,55.017
5/18/2022,16:39:07,50.4,95,1851.808407,56.478
5/18/2022,16:39:10,50.4,95,1845.552297,55.017
5/18/2022,16:39:12,50.4,95,1851.808407,55.991
5/18/2022,16:39:14,50.4,95,1845.552297,55.017
5/18/2022,16:39:16,50.4,95,1851.808407,56.478
5/18/2022,16:39:19,50.4,95,1851.808407,55.504
5/18/2022,16:39:21,50.4,95,1851.808407,55.504
5/18/2022,16:39:25,50.4,95,1845.552297,56.478
5/18/2022,16:39:28,50.4,95,1845.552297,55.504
5/18/2022,16:39:30,50.4,95,1845.552297,55.504
5/18/2022,16:39:32,50.4,95,1851.808407,56.478
5/18/2022,16:39:35,50.4,95,1845.552297,55.504
5/18/2022,16:39:37,50.4,95,1845.552297,56.478
5/18/2022,16:39:39,50.4,95,1845.552297,56.478
5/18/2022,16:39:41,50.4,95,1845.552297,55.991
5/18/2022,16:39:44,50.4,95,1845.552297,56.478
5/18/2022,16:39:46,50.4,95,1858.064516,56.478
5/18/2022,16:39:48,50.4,95,1839.296188,56.478
5/18/2022,16:39:53,50.4,95,1845.552297,56.478
5/18/2022,16:39:55,50.4,95,1839.296188,56.478
5/18/2022,16:39:57,50.4,95,1845.552297,55.991
5/18/2022,16:39:59,50.4,95,1845.552297,55.991
5/18/2022,16:40:02,50.4,95,1845.552297,56.965
5/18/2022,16:40:04,50.4,95,1845.552297,55.991
5/18/2022,16:40:06,50.4,95,1845.552297,55.991
5/18/2022,16:40:08,50.4,95,1845.552297,56.478
5/18/2022,16:40:11,50.4,95,1845.552297,56.478
5/18/2022,16:40:13,50.4,95,1845.552297,55.504
5/18/2022,16:40:15,50.4,95,1845.552297,55.991
5/18/2022,16:40:17,50.4,95,1851.808407,55.991
5/18/2022,16:40:20,50.4,95,1851.808407,55.017
5/18/2022,16:40:22,50.4,95,1851.808407,55.991
5/18/2022,16:40:24,50.4,95,1845.552297,55.991
5/18/2022,16:40:27,50.4,95,1845.552297,56.478
5/18/2022,16:40:29,50.4,95,1845.552297,55.991
5/18/2022,16:40:31,50.4,95,1845.552297,55.991
5/18/2022,16:40:33,50.4,95,1845.552297,55.017
5/18/2022,16:40:36,50.4,95,1845.552297,55.991
5/18/2022,16:40:40,50.4,95,1845.552297,55.991
5/18/2022,16:40:42,50.4,95,1839.296188,55.504
5/18/2022,16:40:45,50.4,95,1839.296188,55.504
5/18/2022,16:40:47,50.4,95,1851.808407,54.53
5/18/2022,16:40:49,50.4,95,1845.552297,56.478
5/18/2022,16:40:51,50.4,95,1845.552297,56.478
5/18/2022,16:40:54,50.4,95,1851.808407,55.991
5/18/2022,16:40:56,50.4,95,1845.552297,56.478
5/18/2022,16:40:58,50.4,95,1845.552297,55.017
5/18/2022,16:41:00,50.4,95,1845.552297,56.965
5/18/2022,16:41:03,50.4,95,1845.552297,56.478
5/18/2022,16:41:05,50.4,95,1839.296188,55.991
5/18/2022,16:41:07,50.4,95,1851.808407,55.504
5/18/2022,16:41:10,50.4,95,1851.808407,56.478
5/18/2022,16:41:12,50.4,95,1845.552297,55.991
5/18/2022,16:41:14,50.4,95,1845.552297,56.478
5/18/2022,16:41:16,50.4,95,1845.552297,55.991
5/18/2022,16:41:19,50.4,95,1845.552297,55.504
5/18/2022,16:41:21,50.4,95,1845.552297,55.991
5/18/2022,16:41:23,50.4,95,1845.552297,55.991
5/18/2022,16:41:25,50.4,95,1845.552297,55.991
5/18/2022,16:41:28,50.4,95,1845.552297,55.991
5/18/2022,16:41:30,50.4,95,1845.552297,55.504
5/18/2022,16:41:32,50.4,95,1845.552297,55.504
5/18/2022,16:41:34,50.4,95,1839.296188,55.991
5/18/2022,16:41:37,50.4,95,1845.552297,55.991
5/18/2022,16:41:39,50.4,95,1839.296188,55.017
5/18/2022,16:41:41,50.4,95,1839.296188,56.478
5/18/2022,16:41:43,50.4,95,1839.296188,56.478
5/18/2022,16:41:46,50.4,95,1839.296188,55.991
5/18/2022,16:41:48,50.4,95,1845.552297,55.991
5/18/2022,16:41:50,50.4,95,1845.552297,55.017
5/18/2022,16:41:53,50.4,95,1839.296188,55.504
5/18/2022,16:41:55,50.4,95,1839.296188,55.504
5/18/2022,16:41:57,50.4,95,1839.296188,55.991
5/18/2022,16:41:59,50.4,95,1839.296188,55.991
5/18/2022,16:42:02,50.4,95,1845.552297,55.991
5/18/2022,16:42:04,50.4,95,1839.296188,55.504
5/18/2022,16:42:06,50.4,95,1845.552297,55.504
5/18/2022,16:42:08,50.4,95,1839.296188,55.504
5/18/2022,16:42:11,50.4,95,1845.552297,55.991
5/18/2022,16:42:13,50.4,95,1845.552297,56.965
5/18/2022,16:42:15,50.4,95,1851.808407,55.991
5/18/2022,16:42:17,50.4,95,1845.552297,55.991
5/18/2022,16:42:20,50.4,95,1839.296188,55.991
5/18/2022,16:42:22,50.4,95,1845.552297,55.504
5/18/2022,16:42:24,50.4,95,1839.296188,55.991
5/18/2022,16:42:27,50.4,95,1845.552297,54.53
5/18/2022,16:42:29,50.4,95,1845.552297,55.017
5/18/2022,16:42:31,50.4,95,1845.552297,55.991
5/18/2022,16:42:33,50.4,95,1839.296188,56.478
5/18/2022,16:42:36,50.4,95,1845.552297,55.504
5/18/2022,16:42:38,50.4,95,1839.296188,55.991
5/18/2022,16:42:40,50.4,95,1839.296188,55.991
5/18/2022,16:42:42,50.4,95,1839.296188,55.991
5/18/2022,16:42:45,50.4,95,1833.040078,55.504
5/18/2022,16:42:47,50.4,95,1839.296188,55.504
5/18/2022,16:42:49,50.4,95,1839.296188,55.504
5/18/2022,16:42:51,50.4,95,1839.296188,55.504
5/18/2022,16:42:54,50.4,95,1851.808407,56.965
5/18/2022,16:42:56,50.4,95,1839.296188,55.991
5/18/2022,16:42:58,50.4,95,1845.552297,55.504
5/18/2022,16:43:00,50.4,95,1839.296188,54.53
5/18/2022,16:43:03,50.4,95,1839.296188,55.991
5/18/2022,16:43:05,50.4,95,1839.296188,55.017
5/18/2022,16:43:07,50.4,95,1839.296188,55.504
5/18/2022,16:43:10,50.4,95,1839.296188,55.017
5/18/2022,16:43:12,50.4,95,1839.296188,55.991
5/18/2022,16:43:14,50.4,95,1839.296188,55.991
5/18/2022,16:43:16,50.4,95,1845.552297,55.504
5/18/2022,16:43:19,50.4,95,1833.040078,56.478
5/18/2022,16:43:21,50.4,95,1845.552297,55.504
5/18/2022,16:43:23,50.4,95,1839.296188,55.017
5/18/2022,16:43:25,50.4,95,1839.296188,56.478
5/18/2022,16:43:28,50.4,95,1839.296188,55.991
5/18/2022,16:43:30,50.4,95,1845.552297,55.991
5/18/2022,16:43:32,50.4,95,1839.296188,55.991
5/18/2022,16:43:34,50.4,95,1839.296188,55.504
5/18/2022,16:43:37,50.4,95,1839.296188,55.991
5/18/2022,16:43:39,50.4,95,1839.296188,56.478
5/18/2022,16:43:41,50.4,95,1839.296188,56.965
5/18/2022,16:43:43,50.4,95,1839.296188,55.504
5/18/2022,16:43:46,50.4,95,1839.296188,56.965
5/18/2022,16:43:50,50.4,95,1839.296188,55.017
5/18/2022,16:43:53,50.4,95,1845.552297,55.017
5/18/2022,16:43:55,50.4,95,1845.552297,55.504
5/18/2022,16:43:57,50.4,95,1833.040078,56.478
5/18/2022,16:43:59,50.4,95,1845.552297,55.991
5/18/2022,16:44:02,50.4,95,1839.296188,55.504
5/18/2022,16:44:04,50.4,95,1839.296188,55.991
5/18/2022,16:44:06,50.4,95,1839.296188,55.991
5/18/2022,16:44:08,50.4,95,1845.552297,55.017
5/18/2022,16:44:11,50.4,95,1845.552297,55.504
5/18/2022,16:44:13,50.4,95,1839.296188,56.478
5/18/2022,16:44:17,50.4,95,1839.296188,55.991
5/18/2022,16:44:20,50.4,95,1845.552297,55.991
5/18/2022,16:44:22,50.4,95,1839.296188,56.478
5/18/2022,16:44:24,50.4,95,1839.296188,55.017
5/18/2022,16:44:26,50.4,95,1845.552297,55.504
5/18/2022,16:44:29,50.4,95,1839.296188,56.478
5/18/2022,16:44:31,50.4,95,1839.296188,55.991
5/18/2022,16:44:33,50.4,95,1839.296188,55.504
5/18/2022,16:44:35,50.4,95,1839.296188,55.017
5/18/2022,16:44:38,50.4,95,1839.296188,56.478
5/18/2022,16:44:40,50.4,95,1845.552297,55.017
5/18/2022,16:44:42,50.4,95,1845.552297,55.991
5/18/2022,16:44:45,50.4,95,1839.296188,55.017
5/18/2022,16:44:47,50.4,95,1839.296188,55.991
5/18/2022,16:44:49,50.4,95,1839.296188,56.478
5/18/2022,16:44:51,50.4,95,1839.296188,55.991
5/18/2022,16:44:54,50.4,95,1833.040078,56.478
5/18/2022,16:44:56,50.4,95,1839.296188,55.504
5/18/2022,16:44:58,50.4,95,1845.552297,55.991
5/18/2022,16:45:00,50.4,95,1845.552297,56.478
5/18/2022,16:45:03,50.4,95,1839.296188,55.991
5/18/2022,16:45:05,50.4,95,1839.296188,56.965
5/18/2022,16:45:07,50.4,95,1845.552297,55.991
5/18/2022,16:45:09,50.4,95,1845.552297,55.504
5/18/2022,16:45:12,50.4,95,1839.296188,55.504
5/18/2022,16:45:14,50.4,95,1839.296188,55.991
5/18/2022,16:45:16,50.4,95,1845.552297,55.504
5/18/2022,16:45:18,50.4,95,1845.552297,55.991
5/18/2022,16:45:21,50.4,95,1839.296188,55.991
5/18/2022,16:45:23,50.4,95,1839.296188,55.991
5/18/2022,16:45:25,50.4,95,1845.552297,55.504
5/18/2022,16:45:28,50.4,95,1839.296188,55.991
5/18/2022,16:45:30,50.4,95,1845.552297,55.504
5/18/2022,16:45:32,50.4,95,1839.296188,56.478
5/18/2022,16:45:34,50.4,95,1845.552297,55.991
5/18/2022,16:45:37,50.4,95,1845.552297,55.991
5/18/2022,16:45:41,50.4,95,1839.296188,55.991
5/18/2022,16:45:43,50.4,95,1839.296188,56.478
5/18/2022,16:45:46,50.4,95,1845.552297,55.991
5/18/2022,16:45:48,50.4,95,1839.296188,55.991
5/18/2022,16:45:50,50.4,95,1839.296188,55.991
5/18/2022,16:45:52,50.4,95,1845.552297,55.991
5/18/2022,16:45:55,50.4,95,1851.808407,56.478
5/18/2022,16:45:57,50.4,95,1839.296188,56.965
5/18/2022,16:45:59,50.4,95,1839.296188,56.478
5/18/2022,16:46:01,50.4,95,1839.296188,56.965
5/18/2022,16:46:04,50.4,95,1833.040078,56.965
5/18/2022,16:46:06,50.4,95,1845.552297,57.452
5/18/2022,16:46:08,50.4,95,1845.552297,55.991
5/18/2022,16:46:11,50.4,95,1839.296188,56.478
5/18/2022,16:46:13,50.4,95,1845.552297,56.965
5/18/2022,16:46:15,50.4,95,1845.552297,56.478
5/18/2022,16:46:17,50.4,95,1845.552297,56.478
5/18/2022,16:46:20,50.4,95,1839.296188,55.991
5/18/2022,16:46:22,50.4,95,1839.296188,56.478
5/18/2022,16:46:24,50.4,95,1845.552297,56.478
5/18/2022,16:46:26,50.4,95,1839.296188,56.478
5/18/2022,16:46:29,50.4,95,1839.296188,55.991
5/18/2022,16:46:31,50.4,95,1839.296188,55.504
5/18/2022,16:46:33,50.4,95,1845.552297,55.017
5/18/2022,16:46:35,50.4,95,1839.296188,55.504
5/18/2022,16:46:38,50.4,95,1839.296188,55.504
5/18/2022,16:46:40,50.4,95,1845.552297,55.504
5/18/2022,16:46:42,50.4,95,1839.296188,55.991
5/18/2022,16:46:44,50.4,95,1839.296188,55.017
5/18/2022,16:46:47,50.4,95,1845.552297,55.504
5/18/2022,16:46:49,50.4,95,1845.552297,55.504
5/18/2022,16:46:51,50.4,95,1845.552297,55.017
5/18/2022,16:46:54,50.4,95,1839.296188,55.017
5/18/2022,16:46:56,50.4,95,1845.552297,55.991
5/18/2022,16:46:58,50.4,95,1845.552297,56.478
5/18/2022,16:47:00,50.4,95,1845.552297,55.991
5/18/2022,16:47:03,50.4,95,1839.296188,55.991
5/18/2022,16:47:05,50.4,95,1845.552297,56.965
5/18/2022,16:47:07,50.4,95,1845.552297,56.478
5/18/2022,16:47:09,50.4,95,1845.552297,56.965
5/18/2022,16:47:12,50.4,95,1845.552297,56.478
5/18/2022,16:47:14,50.4,95,1839.296188,55.991
5/18/2022,16:47:16,50.4,95,1845.552297,56.965
5/18/2022,16:47:18,50.4,95,1845.552297,56.478
5/18/2022,16:47:21,50.4,95,1839.296188,55.504
5/18/2022,16:47:23,50.4,95,1839.296188,56.478
5/18/2022,16:47:25,50.4,95,1845.552297,55.991
5/18/2022,16:47:27,50.4,95,1839.296188,55.991
5/18/2022,16:47:30,50.4,95,1845.552297,55.017
5/18/2022,16:47:32,50.4,95,1845.552297,55.504
5/18/2022,16:47:34,50.4,95,1839.296188,57.452
5/18/2022,16:47:37,50.4,95,1839.296188,56.478
5/18/2022,16:47:39,50.4,95,1845.552297,56.478
5/18/2022,16:47:41,50.4,95,1839.296188,55.991
5/18/2022,16:47:43,50.4,95,1845.552297,55.017
5/18/2022,16:47:46,50.4,95,1839.296188,56.478
5/18/2022,16:47:48,50.4,95,1833.040078,55.017
5/18/2022,16:47:50,50.4,95,1839.296188,56.478
5/18/2022,16:47:52,50.4,95,1845.552297,55.504
5/18/2022,16:47:55,50.4,95,1839.296188,55.017
5/18/2022,16:47:57,50.4,95,1839.296188,55.991
5/18/2022,16:47:59,50.4,95,1845.552297,55.991
5/18/2022,16:48:01,50.4,95,1839.296188,56.478
5/18/2022,16:48:04,50.4,95,1839.296188,55.991
5/18/2022,16:48:06,50.4,95,1839.296188,55.991
5/18/2022,16:48:08,50.4,95,1845.552297,56.478
5/18/2022,16:48:11,50.4,95,1845.552297,56.965
5/18/2022,16:48:13,50.4,95,1839.296188,56.478
5/18/2022,16:48:15,50.4,95,1845.552297,56.478
5/18/2022,16:48:17,50.4,95,1845.552297,56.478
5/18/2022,16:48:20,50.4,95,1839.296188,56.478
5/18/2022,16:48:22,50.4,95,1845.552297,57.452
5/18/2022,16:48:24,50.4,95,1845.552297,55.991
5/18/2022,16:48:26,50.4,95,1839.296188,56.478
5/18/2022,16:48:29,50.4,95,1839.296188,55.504
5/18/2022,16:48:31,50.4,95,1839.296188,56.965
5/18/2022,16:48:33,50.4,95,1845.552297,56.478
5/18/2022,16:48:35,50.4,95,1845.552297,55.991
5/18/2022,16:48:38,50.4,95,1845.552297,56.478
5/18/2022,16:48:40,50.4,95,1845.552297,55.991
5/18/2022,16:48:42,50.4,95,1851.808407,56.478
5/18/2022,16:48:44,50.4,95,1845.552297,56.965
5/18/2022,16:48:47,50.4,95,1839.296188,55.991
5/18/2022,16:48:49,50.4,95,1845.552297,55.504
5/18/2022,16:48:51,50.4,95,1839.296188,57.452
5/18/2022,16:48:54,50.4,95,1839.296188,55.504
5/18/2022,16:48:56,50.4,95,1839.296188,55.504
5/18/2022,16:48:58,50.4,95,1839.296188,55.017
5/18/2022,16:49:00,50.4,95,1839.296188,56.478
5/18/2022,16:49:03,50.4,95,1845.552297,55.991
5/18/2022,16:49:05,50.4,95,1839.296188,55.504
5/18/2022,16:49:07,50.4,95,1839.296188,54.53
5/18/2022,16:49:09,50.4,95,1845.552297,55.991
5/18/2022,16:49:12,50.4,95,1845.552297,55.017
5/18/2022,16:49:14,50.4,95,1845.552297,55.991
5/18/2022,16:49:16,50.4,95,1845.552297,55.504
5/18/2022,16:49:18,50.4,95,1839.296188,55.504
5/18/2022,16:49:21,50.4,95,1845.552297,56.478
5/18/2022,16:49:23,50.4,95,1845.552297,55.991
5/18/2022,16:49:25,50.4,95,1839.296188,56.478
5/18/2022,16:49:27,50.4,95,1845.552297,57.452
5/18/2022,16:49:30,50.4,95,1839.296188,55.991
5/18/2022,16:49:32,50.4,95,1839.296188,56.478
5/18/2022,16:49:34,50.4,95,1845.552297,56.478
5/18/2022,16:49:37,50.4,95,1839.296188,56.965
5/18/2022,16:49:39,50.4,95,1845.552297,54.53
5/18/2022,16:49:41,50.4,95,1845.552297,56.478
5/18/2022,16:49:43,50.4,95,1845.552297,55.991
5/18/2022,16:49:46,50.4,95,1839.296188,55.017
5/18/2022,16:49:48,50.4,95,1845.552297,55.991
5/18/2022,16:49:50,50.4,95,1839.296188,56.965
5/18/2022,16:49:52,50.4,95,1839.296188,55.991
5/18/2022,16:49:55,50.4,95,1845.552297,55.991
5/18/2022,16:49:57,50.4,95,1845.552297,55.504
5/18/2022,16:49:59,50.4,95,1839.296188,55.991
5/18/2022,16:50:01,50.4,95,1845.552297,55.991
5/18/2022,16:50:04,50.4,95,1845.552297,55.991
5/18/2022,16:50:06,50.4,95,1845.552297,56.478
5/18/2022,16:50:08,50.4,95,1839.296188,55.504
5/18/2022,16:50:10,50.4,95,1845.552297,55.991
5/18/2022,16:50:13,50.4,95,1845.552297,56.478
5/18/2022,16:50:15,50.4,95,1845.552297,56.478
5/18/2022,16:50:17,50.4,95,1845.552297,55.991
5/18/2022,16:50:20,50.4,95,1845.552297,55.991
5/18/2022,16:50:22,50.4,95,1845.552297,56.965
5/18/2022,16:50:24,50.4,95,1839.296188,55.991
5/18/2022,16:50:26,50.4,95,1845.552297,56.478
5/18/2022,16:50:29,50.4,95,1845.552297,55.504
5/18/2022,16:50:31,50.4,95,1833.040078,55.504
5/18/2022,16:50:33,50.4,95,1845.552297,54.043
5/18/2022,16:50:35,50.4,95,1845.552297,55.991
5/18/2022,16:50:38,50.4,95,1839.296188,55.017
5/18/2022,16:50:40,50.4,95,1845.552297,56.478
5/18/2022,16:50:42,50.4,95,1845.552297,56.965
5/18/2022,16:50:44,50.4,95,1845.552297,55.504
5/18/2022,16:50:47,50.4,95,1839.296188,55.991
5/18/2022,16:50:49,50.4,95,1845.552297,56.478
5/18/2022,16:50:51,50.4,95,1845.552297,55.991
5/18/2022,16:50:53,50.4,95,1851.808407,55.504
5/18/2022,16:50:56,50.4,95,1851.808407,55.991
5/18/2022,16:50:58,50.4,95,1845.552297,55.504
5/18/2022,16:51:00,50.4,95,1833.040078,55.991
5/18/2022,16:51:03,50.4,95,1839.296188,56.478
5/18/2022,16:51:05,50.4,95,1839.296188,55.017
5/18/2022,16:51:07,50.4,95,1839.296188,55.991
5/18/2022,16:51:09,50.4,95,1845.552297,55.504
5/18/2022,16:51:12,50.4,95,1845.552297,55.991
5/18/2022,16:51:14,50.4,95,1839.296188,55.504
5/18/2022,16:51:16,50.4,95,1839.296188,55.991
5/18/2022,16:51:18,50.4,95,1845.552297,55.991
5/18/2022,16:51:21,50.4,95,1839.296188,55.504
5/18/2022,16:51:23,50.4,95,1839.296188,55.017
5/18/2022,16:51:25,50.4,95,1845.552297,55.991
5/18/2022,16:51:27,50.4,95,1845.552297,56.478
5/18/2022,16:51:30,50.4,95,1839.296188,55.991
5/18/2022,16:51:32,50.4,95,1839.296188,55.991
5/18/2022,16:51:34,50.4,95,1839.296188,55.504
5/18/2022,16:51:36,50.4,95,1839.296188,55.504
5/18/2022,16:51:39,50.4,95,1845.552297,55.504
5/18/2022,16:51:41,50.4,95,1845.552297,56.965
5/18/2022,16:51:43,50.4,95,1839.296188,55.504
5/18/2022,16:51:46,50.4,95,1845.552297,55.504
5/18/2022,16:51:48,50.4,95,1845.552297,56.478
5/18/2022,16:51:50,50.4,95,1845.552297,56.478
5/18/2022,16:51:52,50.4,95,1845.552297,55.991
5/18/2022,16:51:55,50.4,95,1845.552297,56.965
5/18/2022,16:51:57,50.4,95,1845.552297,55.991
5/18/2022,16:51:59,50.4,95,1845.552297,55.991
5/18/2022,16:52:01,50.4,95,1839.296188,55.504
5/18/2022,16:52:04,50.4,95,1845.552297,55.991
5/18/2022,16:52:08,50.4,95,1845.552297,56.478
